q_id,eng,class,chapter,taxonomy_gold
5f02d70ae806777a1a330a78,"Mark the correct statement:
A. Frictional force also exist when there is no motion.
B. Frictional force only exist when there is motion between two objects.
C. Frictional force is nothing but the weight of the body
D. None",11,LAWS OF MOTION,Physics >> Laws of Motion >> Common forces in mechanics
5f02de35e806777a1a331e86,"""Nat (cation) is smaller than \( N a \)
(atom).""
Answer whether the above statement is
true or false.
If true enter 1 , else enter 0 .",11,THE s-BLOCK ELEMENTS,Chemistry >> The s-Block Elements >> Group 1 elements: alkali metals
5efe0614bd1a9b18d836d535,"The sequence of bases in the nucleic acid strand is explained by:
A \( \cdot 1^{0} \) structures
B. 2 \( ^{0} \) structures
C. Both \( 1^{0} \) and \( 2^{0} \)
D. None",12,BIOMOLECULES,Chemistry >> Biomolecules >> Nucleic acids
5efcf751f4ab8e55cf7c1492,"The shown circuit of a post office box
while using it for measuring the
unknown resistance. All the keys except
the two 100 ohms in the first row and
both 2 ohm along with the 5 ohm are not
used while measuring the resistance of
the unknown wire. Find the resistance of
unknown wire in ohm.",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Wheatstone bridge
5efecb0ebd1a9b18d838dc11,"\( 112 \mathrm{cm}^{3} \) of hydrogen gas at STP
contains:
A . 0.01 mole
B. 0.5 mole
c. 0.005 mole
D. 0.02 mole",11,SOME BASIC CONCEPTS OF CHEMISTRY,Chemistry >> Some Basic Concepts of Chemistry >> Mole concept and molar masses
5efe3776bd1a9b18d8375a46,"An emulsifier is a substance:
A. which stabilises an emulsion
B. which breaks the emulsion into its constituent liquids
C. which can convert liquid into an emulsion
D. which bring about coagulation of an emulsion",12,SURFACE CHEMISTRY,Chemistry >> Surface Chemistry >> Emulsions
5d9190432ed9061f68d40ba1,"3. A horizontal force F pulls a ring of mass m such that o
remains constant with time. The ring is constrained to
move along a smooth rigid horizontal wire. A bob of mass
m, hangs from m, by an inextensible light string. Then
match the entries of Column I with that of Column II.
m2
Fig. 6.387
i.
ii.
Column I
F
Force acting on my is
Tension in the string is
a.
b.
Column II
(m, + m2)8
myg sec
iii.
c.
m2
my + m2
iv.
Force acting on my by
the wire is
d.
(m + m2): tane
",11,LAWS OF MOTION,Physics >> Laws of Motion >> Newton’s second law of motion
5efdf548bd1a9b18d836a7b6,"\( \boldsymbol{K}_{a 1}, \boldsymbol{K}_{a 2} \) and \( \boldsymbol{K}_{a 3} \) are the respective
ionisation constants for the following reactions;
\( \boldsymbol{H}_{2} \boldsymbol{S} \rightleftharpoons \boldsymbol{H}^{+} \boldsymbol{H} \boldsymbol{S}^{-} \)
\( \boldsymbol{H} \boldsymbol{S}^{-} \rightleftharpoons \boldsymbol{H}^{+} \boldsymbol{S}^{2-} \)
\( \boldsymbol{H}_{2} \boldsymbol{S} \rightleftharpoons \mathbf{2} \boldsymbol{H}^{+} \boldsymbol{S}^{2-} \)
The correct relationship between
\( \boldsymbol{K}_{a 1}, \boldsymbol{K}_{a 2} \) and \( \boldsymbol{K}_{a 3} \) is:
В. \( K_{a 3}=K_{a 1}+K_{a 2} \)
C \( . K_{a 3}=K_{a 1}-K_{a 2} \)
D. \( K_{a 3}=K_{a 1} / K_{a} \)",11,EQUILIBRIUM,Chemistry >> Equilibrium >> Ionization of acids and bases
5efeed95bd1a9b18d8394859,"A capacitor of capacitance \( 0.5 \mu F \) is connected to a source of alternating electromagnetic force of frequency 100 \( H z . \) What is the capacitive
reactance? \( (\pi=3.142) \)",12,ALTERNATING CURRENT,Physics >> Alternating Current >> AC voltage applied to a capacitor
5f02c9c5e806777a1a32d7e0,"Phosphodiesterases rapidly catalyze hydrolysis of sugar phosphate bond in nucleic acids.

The first digit of their E,C number can be
A . 1
B. 2
\( c .3 \)
D. 6",11,BIOMOLECULES,Chemistry >> Biomolecules >> Enzymes
5eff32acbd1a9b18d83a3915,"In a circuit \( \mathrm{L}, \mathrm{C} \) and \( \mathrm{R} \) are connected in series with an alternating voltage source of frequency f. The current leads
the voltage by \( 45^{\circ} . \) The value of \( \mathrm{C} \) is
A. \( \frac{1}{2 \pi f(2 \pi f L-R)} \)
в. \( \frac{1}{2 \pi f(2 \pi f L+R)} \)
c. \( \frac{1}{\pi f(2 \pi f L-R)} \)
D. \( \frac{1}{\pi f(2 \pi f L+R)} \)",12,ALTERNATING CURRENT,Physics >> Alternating Current >> AC voltage applied to a series LCR circuit
5f038609e806777a1a35ca6d,"In one model of the electron, the electron
of mass \( m_{e} \) is thought to be a uniformly
charged shell of radius \( R \) and total charge \( e, \) whose electrostatic energy \( E \)
is equivalent to its mass \( m_{e} \) via
Einstein's mass energy relation \( \boldsymbol{E}= \) \( \boldsymbol{m}_{e} \boldsymbol{c}^{2} . \) In this model, \( \boldsymbol{R} \) is approximately
\( \left(\boldsymbol{m}_{e}=\mathbf{9 . 1} \times \mathbf{1 0}^{-\mathbf{3 1}} \mathbf{k g}, \boldsymbol{c}=\mathbf{3} \times \mathbf{1 0}^{\mathbf{8}} \mathbf{m s}^{-\mathbf{1}}\right. \)
\( \mathbf{1} / \mathbf{4} \boldsymbol{\pi} \varepsilon_{\mathbf{0}}=\mathbf{9} \times \mathbf{1 0}^{\mathbf{9}} \boldsymbol{F} \boldsymbol{a} \boldsymbol{r} \boldsymbol{a} \boldsymbol{d} \boldsymbol{s} \boldsymbol{n}^{-1} \)
magnitude of the electron charge \( = \) \( \left.\mathbf{1} . \mathbf{6} \times \mathbf{1 0}^{-\mathbf{1 9}} \mathbf{C}\right) \)
A. \( 1.4 \times 10^{-15} \mathrm{m} \)
B . \( 2 \times 10^{-13} m \)
c. \( 5.3 \times 10^{-11} m \)
D. 2.8 \( \times 10^{-35} \mathrm{m} \)",12,ELECTRIC CHARGES AND FIELDS,Physics >> Electric Charges and Fields >> Continuous charge distribution
5efecfeebd1a9b18d838e89d,"Two hail stones with radii in the ratio of
1: 2 fall from a great height through the atmosphere. Then the ratio of their momenta after they have attained terminal velocity is
A . 1: 1
B. 1: 4
c. 1: 16
\( \mathbf{D} \cdot 1: 32 \)",11,MECHANICAL PROPERTIES OF FLUIDS,Physics >> Mechanical Properties of Fluids >> Viscosity
5eff5032bd1a9b18d83a9f45,"The frequency of SHM is 100 Hz. Its time period is
A . \( 0.01 \mathrm{s} \)
B. \( 0.1 \mathrm{s} \)
\( c \cdot 1 s \)
D. 100 s",11,OSCILLATIONS,Physics >> Oscillations >> Simple harmonic motion
5efeefb6bd1a9b18d8394ff9,"The distance between an object and the
screen is \( 100 \mathrm{cm} . \) A lens produces an
image on the screen when placed at
either positions \( 40 \mathrm{cm} \) apart. The power
of the lens is :
\( A \cdot 3 D \)
B. 5D
\( c .70 \)
D. 90",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Refraction at spherical surfaces and by lenses
5f06cf9dc7d92c723b788183,"In a hydrogen atom, if energy of an electron in the ground state is \( 13.6 \mathrm{eV} \) then that in the 2 nd excited state is:
A . \( 1.51 \mathrm{eV} \)
B. 3.4 ev
\( c \cdot 6.04 \mathrm{ev} \)
D. 13.6 ev",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Bohr’s model for hydrogen atom
5eff5b08bd1a9b18d83ac4c3,"State whether true or false.
The angle of incidence is equal to twice the angle of reflection.
A. True
B. False",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Reflection of light by spherical mirrors
5f06bd64c7d92c723b783eae,"The amplitude of a particle in SHM is \( 5 \mathrm{cms} \) and its time period is \( \pi . \) At a displacement of \( 3 \mathrm{cm} \) from its mean
position the velocity in cm/sec will be:
\( A \cdot 8 \)
B. 12
\( c \cdot 2 \)
D. 16",11,OSCILLATIONS,Physics >> Oscillations >> Velocity and acceleration in simple harmonic motion
5efdb0f0bd1a9b18d835ed5e,How will the resistance of a wire change when : Its length is doubled.,12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Resistivity of various materials
5efdf1bbbd1a9b18d8369e4f,"Bond dissociation enthalphies of \( \boldsymbol{H}_{2}(\boldsymbol{g}) \)
and \( N_{2}(g) \) are \( 436.0 \mathrm{kJ} \) mol \( ^{-1} \) and 941.8
kJ mol \( ^{-1} \) respectively and enthalpy of
formation of \( \boldsymbol{N} \boldsymbol{H}_{3}(\boldsymbol{g}) \) is \( -46 \mathrm{kJ} \boldsymbol{m o l}^{-1} \)
What is enthalpy of atomization of
\( N H_{3}(g) ? \)
A. 390.3 kJ \( m o l^{-1} \)
B . 1170.9 kJ \( m o l^{-1} \)
c. 590 k \( \operatorname{mol}^{-1} \)
D. 720 kJ \( m o l^{-1} \)",11,THERMODYNAMICS,Chemistry >> Thermodynamics >> Enthalpies for different types of reactions
5f06c401c7d92c723b78571f,"\( Q \) туре уоит question
в \( \frac{\mathrm{CH}_{3} \mathrm{OH}}{\mathrm{CH}_{3} \mathrm{ONa}} \mathrm{CH}_{3}-\underbrace{\mathrm{I}}_{\mathrm{C}-\mathrm{CH}_{2}}^{\mathrm{CH}_{3}} \frac{\mathrm{H}_{2} \mathrm{O}^{18}}{\mathrm{H}^{+}} \)
\( \begin{array}{cc}\mathbf{C H}_{3} & \mathbf{C H}_{3} \\ \mathbf{C H}_{3}-\mathbf{C}-\mathbf{C H}_{2}, \mathbf{C H}_{3}-\mathbf{C}-\mathbf{C H}_{2} \\ \mid & \mid \\ \mathbf{O H}_{\mathbf{1 8}} \mathbf{O} \mathbf{H} & \mathbf{O H}\end{array} \)
\( \mathrm{CH}_{3}-\frac{\mathrm{CH}_{3}}{\mathrm{C}-\mathrm{CH}_{2}, \mathrm{CH}_{3}-\mathrm{C}-\mathrm{CH}_{2}} \underbrace{\mathrm{CH}_{3}}_{\mathrm{Is}} \mathrm{OH}_{18} \mathrm{OH}_{\mathrm{OH}}^{1 \mathrm{d}} \)",12,"ALCOHOLS, PHENOLS AND ETHERS","Chemistry >> Alcohols, Phenols and Ethers >> Ethers"
5eff4595bd1a9b18d83a79df,"A small spherical drop fall from rest in viscous liquid. Due to friction, heat is produced. The correct relation between the rate of production of heat and the radius of the spherical drop at terminal velocity will be
A \( \cdot \frac{d H}{d t} \propto \frac{1}{r^{5}} \)
в. \( \frac{d H}{d t} \propto r^{4} \)
c. \( \frac{d H}{d t} \propto \frac{1}{r^{4}} \)
D. \( \frac{d H}{d t} \propto r^{5} \)",11,MECHANICAL PROPERTIES OF FLUIDS,Physics >> Mechanical Properties of Fluids >> Viscosity
5efd7d98bd1a9b18d8356728,"Assertion (A): With increase of
temperature,elastic property of a substance decreases.

Reason (R) : Elasticity is due to intermolecular forces which decreases
with the increase of intermolecular
distance.
A. Both assertion and reason are true and the reason is correct explanation of the assertion
B. Both assertion and reason are true, but reason is not correct explanation of the assertion
c. Assertion is true, but the reason is false
D. Assertion is false, but the reason is true",11,MECHANICAL PROPERTIES OF SOLIDS,Physics >> Mechanical Properties of Solids >> Elastic behaviour of solids
5efdf9bebd1a9b18d836b3df,"Chloroform is used:
A. As a general anesthetic.
B. As a solvent for fats and oils.
C. As a preservative for biological specimens.
D. All are correct.",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Physical properties
5efce05ef4ab8e55cf7bd632,"An infinite number of charges each equal to \( Q \) are placed along the \( X \) -axis at \( X= \) \( 4, X=8 \) and so on. The potential at the
point \( X=0 \) due to set of charges is :
\( ^{A} \cdot \frac{Q}{8 \pi \epsilon_{0}} \)
в. \( \frac{Q}{3 \pi \epsilon_{0}} \)
c. \( \frac{1}{4 \pi \epsilon_{0}} \frac{2}{3} Q \)
D. \( \frac{1}{4 \pi \epsilon_{0}} \frac{Q}{3} \)",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE,Physics >> Electrostatic Potential and Capacitance >> Potential due to a system of charges
5f06d5a8c7d92c723b7897c2,"An object of mass \( m \) is released from
rest from the top of a smooth inclined
plane of height \( h \). Its speed at the
bottom of the plane is proportional to:
\( \mathbf{A} \cdot m^{0} \)
в. \( m \)
\( c \cdot m^{2} \)
D. \( m^{-1} \)",11,"WORK, ENERGY AND POWER","Physics >> Work, Energy and Power >> Conservation of mechanical energy"
5eff706bbd1a9b18d83b119c,"The number of \( 1^{\circ} \) alkyl halides are
formed with the formula \( C_{5} H_{11} C l \) is:
\( A \cdot 2 \)
B. 3
\( c \cdot 4 \)
D. 5",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Classification
5eff375cbd1a9b18d83a49ae,"Who defined element as basic form of
matter that cannot be broken down into
simpler substances by chemical reactions?
A. Wilhelm weins
B. William J. Crooke
c. Antonie L. Lavoisier
D. Carl Bosch",11,SOME BASIC CONCEPTS OF CHEMISTRY,Chemistry >> Some Basic Concepts of Chemistry >> Nature of matter
5efec65bbd1a9b18d838cf6b,"The formation of ideal solution involves:
A. increase in entropy
B. increase in enthalpy
c. increase in free energy
D. increase in energy",12,SOLUTIONS,Chemistry >> Solutions >> Ideal and non-ideal solutions
5f06a902c7d92c723b77f592,"Find the unit vector in the direction of
vector \( \overrightarrow{P Q}, \) where \( P \) and \( Q \) are the
points (1,2,3) and \( (4,5,6), \) respectively
Answer required",11,MOTION IN A PLANE,Physics >> Motion in a Plane >> Scalars and vectors
5efea0f5bd1a9b18d8386e73,"Draw the structures of the following organic halogen compounds:
(i) \( 4- \) tert-buty \( -3- \) idoheptane
(ii) \( 4- \) bromo \( -3- \) methylpent \( -2- \)
ene",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Nomenclature
5d918ad72ed9061f68d402ad,"ed from two
10. The accelerations of a particle as observed from
different frames S, and S, have equal magnitude.""
2 ms 2
a. The relative acceleration of the frame may either
zero or 4 ms.
b. Their relative acceleration may have any value between
O and 4 ms-
c. Both the frames may be stationary with respect to
earth.
d. The frames may be moving with same acceleration in
same direction.
",11,MOTION IN A PLANE,Physics >> Motion in a Plane >> Relative velocity in two dimensions
5f038330e806777a1a35bf53,"A chemical reaction is at equilibrium
when:
A. reactants are completely transformed into products
B. the rates of forward and backward reactions are equal
C. formation of products is minimised
D. equal amounts of reactants and products are present",11,EQUILIBRIUM,Chemistry >> Equilibrium >> Equilibrium in chemical processes
5efde196bd1a9b18d836736d,"A charged spherical conductor of radius
a and charge \( q, \) is surrounded by
another charged concentric sphere of
radius \( b(b>a) . \) The potential difference
between conductors is \( V . \) When, the spherical conductor of radius b is
discharged completely, then the potential difference between conductor will be:
A. \( V \)
B. \( \frac{v_{a}}{b} \)
c. \( \frac{q_{1}}{4 \pi \varepsilon_{0} a}-\frac{q_{2}}{4 \pi \varepsilon_{0} b} \)
D. None of the above",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE,Physics >> Electrostatic Potential and Capacitance >> Electrostatics of conductors
5eff214abd1a9b18d839fd57,"Common name of bicyclopentadienyl
iron (II) is ferrocene. If true enter 1 , else
enter 0",12,COORDINATION COMPOUNDS,Chemistry >> Coordination Compounds >> Nomenclature of coordination compounds
5efe9ac3bd1a9b18d8385e4f,"The susceptibility and permeability of a perfectly diamagnetic substance is
A . 1 and 0
B. 0 and 1
c. -1 and 0
D. -1 and 1",12,MAGNETISM AND MATTER,Physics >> Magnetism and Matter >> Magnetic properties of materials
5d57c84c4b8ea3149c8723d4,"Q. 32 A ferromagnetic substance becomes a permanent magnet when it is
placed in a magnetic field because ..........
(a) all the domains get oriented in the direction of magnetic field
(b) all the domains get oriented in the direction opposite to the direction of
magnetic field
(c) domains get oriented randomly
(d) domains are not affected by magnetic field
",12,THE SOLID STATE,Chemistry >> The Solid State >> Magnetic properties
5efe7aafbd1a9b18d8380c9c,"A body starts from rest and travels a
distance \( x \) with uniform acceleration,
then it travels a distance \( 2 x \) with
uniform speed, finally it travels a distance \( 3 x \) with uniform retardation
and comes to rest. If the complete motion of the particle is along a straight line, then the ratio of its average velocity to maximum velocity is
A \( \cdot 2 / 5 \)
B. \( 3 / 5 \)
\( c \cdot 4 / 5 \)
D. 6/7",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Average velocity and average speed
5f06d94fc7d92c723b78a3d1,"Hydrogen and helium each having
volume \( V \) at same temperature \( T \) and
same pressure \( \boldsymbol{P} \) are mixed to have
same volume \( V \). The resulting pressure of the mixture will be:
A \( . R / 2 \)
в. \( P \)
\( c .2 P \)
D. depending on the relative mass of the gases",11,THERMODYNAMICS,Physics >> Thermodynamics >> Thermodynamic state variables and equation of state
5f070f1bc7d92c723b795f3d,"Which of the following solids are known to undergo sublimation?
¡. \( C O_{2} \)
ii. \( \boldsymbol{I}_{2} \)
iii. Naphthalene
A. i only
B. ii only
c. i and ii only
D. ii and iii only
E. i, ii and iii",11,THERMAL PROPERTIES OF MATTER,Physics >> Thermal Properties of Matter >> Change of state
5efd1825f4ab8e55cf7c703c,"Which pair of following forces will never give resultant force of \( 2 \mathrm{N} \)
A. \( 2 \mathrm{N} \) and \( 2 \mathrm{N} \)
B. 1 N and 1 N
c. \( 1 \mathrm{N} \) and \( 3 \mathrm{N} \)
D. \( 1 \mathrm{N} \) and \( 4 \mathrm{N} \)",11,LAWS OF MOTION,Physics >> Laws of Motion >> Solving problems in mechanics
5f043c62197db3497f5b8362,"Mark the column I with column II and
mark the appropriate choice.
Column I
(A)
\[
R C O C H_{3} \frac{Z n-H g}{H C l}
\]
\[
R C H_{2} C H_{3}
\]
\( 2 C_{6} H_{5} C H O \stackrel{N a O H}{\longrightarrow} \)
(B)
\[
C_{6} H_{5} C O O N a+
\]
\( (C) \)
\[
\begin{array}{l}
C_{6} H_{5} C H_{2} O H \\
C_{6} H_{6}+C H_{3} C O C l \frac{A n h}{A l C l_{3}}
\end{array}
\]
(iii)
(D)
\[
\begin{array}{l}
C_{6} H_{5} C O C H_{3} \\
C_{6} H_{10} O \frac{(i) N H_{2} N H_{2}}{K O H / e t h y l e n e g l y c o l, \Delta}
\end{array}
\]
(iv)
\[
C_{6} H_{12}+N_{2}
\]
\( A \cdot(A)-(i i),(B)-(i v),(C)-(i i i),(D)-(i) \)
B. (A) - (i), (B) - (iii), (C) - (ii), (D) - (iv)
C \( \cdot(A)-(\text { iii }),(B)-(i i),(C)-(i),(D)-(i v) \)
D. \( (A)-(i v),(B)-(i),(C)-(i i),(D)-(i i i) \)",12,"ALDEHYDES, KETONES AND CARBOXYLIC ACIDS","Chemistry >> Aldehydes, Ketones and Carboxylic Acids >> Chemical reactions"
5efd740dbd1a9b18d8354e88,"Conjugate base of \( \boldsymbol{H} \boldsymbol{P} \boldsymbol{O}_{4}^{2-} \) is:
\( \mathbf{A} \cdot P O_{4}^{3-} \)
в. \( H_{2} P O_{4}^{-} \)
c. \( H_{3} P O_{4} \)
D. \( H_{4} P O_{3} \)",11,EQUILIBRIUM,"Chemistry >> Equilibrium >> Acids, bases and salts"
5eff21a2bd1a9b18d839fe93,"\( \boldsymbol{C H}_{3} \boldsymbol{C H}=\boldsymbol{C H}_{2} \stackrel{C l-\boldsymbol{I}}{\longrightarrow} \boldsymbol{P}, \boldsymbol{P} \) is:
A. \( C H_{3}-C H I-C H_{2} C l \)
в. \( C H_{3} C H C l-C H_{2} I \)
c. \( C H_{3}-I C H C l-C H_{2} \)
D. \( C H_{3}-C H_{2}-I C H C l \)",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Chemical reactions
5f06b4b3c7d92c723b781fc1,"When an electric dipole \( \vec{p} \) is kept in a uniform electric field \( \vec{E} \) then for what of a value of the angle between \( \vec{p} \) and \( \vec{E} \),
torque will be maximum:
A \( .90^{\circ} \)
B. \( 0^{\circ} \)
\( c \cdot 180^{\circ} \)
D. \( 45^{\circ} \)",12,ELECTRIC CHARGES AND FIELDS,Physics >> Electric Charges and Fields >> Dipole in a uniform external field
5efd16cff4ab8e55cf7c6c87,"A force of \( 1 \mathrm{N} \) acts upon a mass of \( 1 \mathrm{kg} \) for 1 second and gives it a momentum \( P_{1} \) and kinetic energy \( E_{1} . \) The same
force acts upon the same mass for a displacement of \( 1 \mathrm{m} \) and gives it a
momentum \( P_{2} \) and kinetic energy \( E_{2} \) Then, which of the following is correct?
\( \mathbf{A} \cdot P_{1}=P_{2}, E_{1}=E_{2} \)
B. \( P_{1}>P_{2}, E_{1}>E_{2} \)
c. \( P_{1}<P_{2}, E_{1}<E_{2} \)
D. \( P_{1}>P_{2}, E_{1}<E_{2} \)",11,LAWS OF MOTION,Physics >> Laws of Motion >> Newton’s second law of motion
5efe34cfbd1a9b18d83753c0,"The acid hydroylsis of ester is:
This question has multiple correct options
A. first order reaction
B. bimolecular reaction
C . pseudo unimolecular reaction
D. none of the above",12,CHEMICAL KINETICS,Chemistry >> Chemical Kinetics >> Pseudo first order reaction
5f044d35197db3497f5bc27b,"Write the products of hydrolysis of
lactose.",12,BIOMOLECULES,Chemistry >> Biomolecules >> Carbohydrates
5efe57fbbd1a9b18d837af6f,"In which of the following instruments is the final image virtual? This question has multiple correct options
A. Projector
B. Camera
c. Microscope
D. Telescope",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Optical instruments
5f06bf31c7d92c723b784537,"The electric field on two sides of a large charged plate is shown in Fig. The charge density on the plate in Sl units is
given by \( \left(\varepsilon_{0} \) is the permittivity of free \right. space in Sl units):
A \( .2 \varepsilon_{0} \)
в. \( 4 \varepsilon_{0} \)
c. \( 10 \varepsilon_{0} \)
D. zero",12,ELECTRIC CHARGES AND FIELDS,Physics >> Electric Charges and Fields >> Gauss’s law
5efe7deabd1a9b18d8381503,"The resistance of wire of mass \( \mathrm{m} \) and
constant length is proportional to
A . \( m \)
в. \( \frac{1}{m} \)
\( \mathrm{c} \cdot m^{2} \)
D. \( m^{3} \)",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Resistivity of various materials
5daadb0a738bf611fc7536ca,"4. The correct set of four quantum number for the valence
electron of rubidium atom (Z=37) is:
(a) 5, 1, 0+ I (b) 6, 0, 0, +
2
(c) 5, 0, 0, + 1 /
(d) 5, 1, 0 + 7
",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Quantum mechanical model of atom
5efeeeaabd1a9b18d8394c2f,"Following reaction is used to produce
\( B r_{2} \)
\( \mathbf{5} \boldsymbol{B r}^{-}+\boldsymbol{B r O}_{3}^{-}+\boldsymbol{6 H}^{+} \longrightarrow \boldsymbol{3} \boldsymbol{B r}_{2}+ \)
\( 3 H_{2} O \)
In this reaction:
\( \mathbf{A} \cdot B r^{-} \) disproportionates to \( B r_{2} \)
B. \( B r O_{3}^{-} \) disproportionates to \( B r_{2} \)
\( \mathrm{C} \cdot B r^{-} \) has been oxidised and \( B r O_{3}^{-} \) has been reduced
D. \( B r^{-} \) has been reduced and \( B r O_{3}^{-} \) has been oxidised",11,REDOX REACTIONS,Chemistry >> Redox Reactions >> Oxidation number
5efe3e53bd1a9b18d8376bc4,"Calculate the magnetic field induction B at the centre of a circular coil having \( \mathbf{5 0 0} \) turns, radius \( \pi \mathrm{cm} \) and carrying \( \mathbf{5} \mathbf{A} \) of current
\( \mathbf{A} \cdot 0.1 T \)
в. 0.005 न
c. 0.5 न
D. 0.05 न",12,MOVING CHARGES AND MAGNETISM,Physics >> Moving Charges and Magnetism >> Magnetic field on the axis of a circular current loop
5efd0e46f4ab8e55cf7c5464,"Which of the following is/are unit of time
A. Solar day
B. Hour
c. Mean solar day
D. All",11,UNITS AND MEASUREMENTS,Physics >> Units and Measurements >> Measurement of time
5eff409fbd1a9b18d83a6951,"For the reaction \( N_{2}(g)+3 H_{2}(g) \rightleftharpoons \)
\( 2 N H_{3}(g) \) in a vessel, after the addition
of equal number of moles of \( N_{2} \) and \( H_{2} \)
equilibrium state is achieved. Which of the following is correct?
\( \mathbf{A} \cdot\left[H_{2}\right]=\left[N_{2}\right] \)
B \cdot \( \left[H_{2}\right]<\left[N_{2}\right] \)
\( \mathbf{c} \cdot\left[H_{2}\right]>\left[N_{2}\right] \)
D・ \( \left[H_{2}\right]>\left[N H_{3}\right] \)",11,EQUILIBRIUM,Chemistry >> Equilibrium >> Homogeneous equilibria
5eff2b07bd1a9b18d83a1e86,"State how de-Broglie wavelength \( (\lambda) \) of
moving particles varies with their linear momentum (p).",12,DUAL NATURE OF RADIATION AND MATTER,Physics >> Dual Nature of Radiation and Matter >> Wave nature of matter
5eff2ebabd1a9b18d83a2b73,"A parallel plate capacitor of capacitance \( C \) is connected to a battery and is charged to a potential difference
V. Another capacitor of capacitance \( 2 C \) is similarly charged to a potential difference 2V. The charging battery is now disconnected and the capacitors are connected in parallel to each other in such a way that the positive terminal of one is connected to the negative terminal of the other. The final energy of the configuration is :
A . zero
в. \( \frac{3}{2} C V^{2} \)
c. \( \frac{25}{6} C V^{2} \)
D. \( \frac{9}{2} C V^{2} \)",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE,Physics >> Electrostatic Potential and Capacitance >> Combination of capacitors
5f02e7e7e806777a1a3342b0,"The enery of loss of an electron from \( N e \)
and \( N a^{+} \) ion(both isoelectronic) are:
A \( \cdot 4562 \) k) \( m o l^{-1}, 2081 \) k) \( m o l^{-1} \)
-
B . 2081 kJ mol-1, 4562 kJ mol-1
\( \mathbf{c} .2081 \mathrm{kJ} \mathrm{mol}^{-1} \) each
D. 4562 kJ \( m o l^{-1} \) each",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Quantum mechanical model of atom
5eff35abbd1a9b18d83a43c2,"Fathom is the unit to measure the
A. speed of ship
B. depth of sea
c. distance of the ship
D. speed of cyclone",11,UNITS AND MEASUREMENTS,Physics >> Units and Measurements >> Measurement of length
5f02dd9de806777a1a331c3a,"What are the products obtained upon the ozonolysis of 2 -pentene? This question has multiple correct options
A. \( C H_{3} C H_{2} C H O \)
в. \( C H_{3} C H O \)
c. \( C H_{3} \) COCH\( _{3} \)
D. \( C H_{3} C O C H_{2} C H_{3} \)",12,"ALDEHYDES, KETONES AND CARBOXYLIC ACIDS","Chemistry >> Aldehydes, Ketones and Carboxylic Acids >> Preparation of aldehydes and ketones"
5efd02adf4ab8e55cf7c336f,"In the situation of resonance, frequency
of L-C circuit is:
\( ^{\mathrm{A}} \cdot \frac{1}{2 \pi} \sqrt{\frac{1}{L C}} \)
в. \( 2 \pi \sqrt{\frac{1}{L C}} \)
c. \( 2 \pi \sqrt{L C} \)
D. \( \frac{1}{2 \pi} \sqrt{L C} \)",12,ALTERNATING CURRENT,Physics >> Alternating Current >> LC oscillations
5eff0234bd1a9b18d839928b,"An azeotropic solution of two liquids has a boiling point higher than either of the boiling points of the two liquids when it :
A . is saturated
B. shows no deviation from Rault's law
c. shows negative deviation from Rault's law
D. shows positive deviation from Rault's law",12,SOLUTIONS,Chemistry >> Solutions >> Ideal and non-ideal solutions
5effab4ebd1a9b18d83bffa1,"Light travel in straight lines.
A. True
B. False",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Refraction
5efe8c49bd1a9b18d8383832,"Which is not the electron geometry of covalent molecules?
A. Pentagonal bipyramidal
B. Octahedral
c. Hexagonal
D. Tetrahedral",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Valence shell electron pair repulsion theory
5f0701bcc7d92c723b7930f9,"The specific heat of a gas is found to be 0.075 calories at constant volume and
its formula \( \boldsymbol{w} \boldsymbol{t} \) is \( \mathbf{4 0} . \) The atomicity of the gas would be:
A. one
B. two
c. three
D. four",11,KINETIC THEORY,Physics >> Kinetic Theory >> Specific heat capacity
